created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-12-13T09:54:59Z,1602678475885711400,1602678475885711360,"SCHEDULE: 
@naoyainoue_410-@1PaulButler LOOK TO UNIFY; RIVERA &amp; MARTIN COLLIDE &amp; MORE: https://t.co/ZY8x0uHQMr

#boxing #InoueButler #RiveraMartin",FALSE,154,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"SCHEDULE: 
@naoyainoue_410-@1PaulButler LOOK TO UNIFY; RIVERA &amp; MARTIN COLLIDE &amp; MORE: https://t.co/ZY8x0uHQMr

#boxing #InoueButler #RiveraMartin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:53:45Z,1602678166824390700,1602678166824390657,"Name a boxer in boxing history that became # 1 pound for pound and never fought a prime black American fighter 

I’ll wait 

#InoueButler #boxing",FALSE,145,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,3,FALSE,FALSE,NA,en,NA,NA,,"Name a boxer in boxing history that became # 1 pound for pound and never fought a prime black American fighter 

I’ll wait 

#InoueButler #boxing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:53:25Z,1602678079452696600,1602678079452696576,"motivation̖al speech. ✌

#records #toprank #inouebutler #bbl #metoo #adulthumanfemale #kchpromote #ccpchina 

https://t.co/FDuxMX7qDq",FALSE,133,,,"<a href=""https://soumiksblog.wordpress.com/"" rel=""nofollow"">zionpractice 34</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,1,FALSE,FALSE,FALSE,en,1602555802723659800,1602555802723659777,,"motivation̖al speech. ✌

#records #toprank #inouebutler #bbl #metoo #adulthumanfemale #kchpromote #ccpchina 

https://t.co/FDuxMX7qDq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:51:39Z,1602677635238199300,1602677635238199296,"🥊 Who had the worst performance?

#Boxing #InoueButler",FALSE,54,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,NA,en,NA,NA,,"🥊 Who had the worst performance?

#Boxing #InoueButler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:50:32Z,1602677357071958e3,1602677357071958018,"My Reaction to Inoue vs Butler 
Monster vs Turtle❗ 
Click the link for more https://t.co/Y8IwAnPPD2 
#InoueButler #Boxing https://t.co/xc3MHwZHjS",FALSE,121,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"My Reaction to Inoue vs Butler 
Monster vs Turtle❗ 
Click the link for more https://t.co/Y8IwAnPPD2 
#InoueButler #Boxing https://t.co/xc3MHwZHjS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:49:50Z,1602677180487671800,1602677180487671811,.@NaoyaInoue_410's defense is SHARP💨 #InoueButler,FALSE,49,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,.@NaoyaInoue_410's defense is SHARP💨 #InoueButler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:43:39Z,1602675621154496500,1602675621154496512,"The punch stats from Naoya Inoue’s victory over Paul Butler. 

Domination 👏🏼 

(Source: @CompuBox) 

#InoueButler #NaoyaInoue #BoxingFans https://t.co/Q8Wol7jXQ2",FALSE,137,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,25,FALSE,FALSE,FALSE,en,NA,NA,,"The punch stats from Naoya Inoue’s victory over Paul Butler. 

Domination 👏🏼 

(Source: @CompuBox) 

#InoueButler #NaoyaInoue #BoxingFans https://t.co/Q8Wol7jXQ2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:38:06Z,1602674226451841e3,1602674226451841024,"One-sided drubbing for The Monster, who landed 36% of his power punches &amp; 59 body shots among his 151 landed punches.  Butler offered minimal offense, landing single digits in every round &amp; 38 punches all fight.  #InoueButler https://t.co/xInYBeskGb",FALSE,233,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,26,55,FALSE,FALSE,FALSE,en,NA,NA,,"One-sided drubbing for The Monster, who landed 36% of his power punches &amp; 59 body shots among his 151 landed punches.  Butler offered minimal offense, landing single digits in every round &amp; 38 punches all fight.  #InoueButler https://t.co/xInYBeskGb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:37:47Z,1602674147213156400,1602674147213156354,"@TeofimoLopez blamed his sub-par performance on what he says was a fighter that wouldn’t engage. 

@naoyainoue_410 just showed the world how to finish a CHAMPION that TRULY did not engage. 

#tsb #thespitbucket #iotba #boxing #InoueButler @Iotba214",FALSE,248,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,333237637,333237637,TeofimoLopez,,,,NA,FALSE,1,0,FALSE,FALSE,NA,en,NA,NA,,"@TeofimoLopez blamed his sub-par performance on what he says was a fighter that wouldn’t engage. 

@naoyainoue_410 just showed the world how to finish a CHAMPION that TRULY did not engage. 

#tsb #thespitbucket #iotba #boxing #InoueButler @Iotba214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:33:45Z,1602673132736860200,1602673132736860162,Is Inoue the best boxer in the world ? #InoueButler #Boxing #CrawfordAvanesyan,FALSE,78,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,FALSE,NA,en,NA,NA,,Is Inoue the best boxer in the world ? #InoueButler #Boxing #CrawfordAvanesyan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:31:29Z,1602672559509627e3,1602672559509626883,Inoue had Paul Butler in Hell . He was trying to survive but it’s hard against a guy with that much skill and power #InoueButler,FALSE,128,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,Inoue had Paul Butler in Hell . He was trying to survive but it’s hard against a guy with that much skill and power #InoueButler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:29:09Z,1602671974328983600,1602671974328983553,"I scored
Naoya Inoue VS Paul Butler

#InoueButler
#ButlerInoue
#SCORE_BOX #Boxing #Boxeo
@SCORE_BOX_APP https://t.co/ehnyLGO6yf",FALSE,103,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,FALSE,FALSE,en,NA,NA,,"I scored
Naoya Inoue VS Paul Butler

#InoueButler
#ButlerInoue
#SCORE_BOX #Boxing #Boxeo
@SCORE_BOX_APP https://t.co/ehnyLGO6yf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:29:08Z,1602671969811538e3,1602671969811537921,"@awesome_ama Are you looking for a  professional freelancer that can help you with your personal statement, statement of purpose? Look no further.
Kindly click on link below
https://t.co/Kt9Xhu3SNc 

#GoodTuesday #InoueButler #DMDLINEUP2023 #HappyBirthdayTaylor #DailyQuordle323
@CNN  @POTUS",FALSE,291,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1601821078782808e3,1601821078782808065,709655790,709655790,awesome_ama,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"@awesome_ama Are you looking for a  professional freelancer that can help you with your personal statement, statement of purpose? Look no further.
Kindly click on link below
https://t.co/Kt9Xhu3SNc 

#GoodTuesday #InoueButler #DMDLINEUP2023 #HappyBirthdayTaylor #DailyQuordle323
@CNN  @POTUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:28:06Z,1602671709798240300,1602671709798240256,Toyed with. #InoueButler #Naoyainoue #themonster #boxing #undisputed https://t.co/ltotwcMVOw,FALSE,68,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8,13,FALSE,FALSE,FALSE,en,NA,NA,,Toyed with. #InoueButler #Naoyainoue #themonster #boxing #undisputed https://t.co/ltotwcMVOw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:27:53Z,1.6026716571763999e+18,1602671657176399872,"@ushiebuaras Are you looking for a  professional freelancer that can help you with your personal statement, statement of purpose? Look no further.
Kindly click on link below
https://t.co/Kt9Xhu3SNc 

#GoodTuesday #InoueButler #DMDLINEUP2023 #HappyBirthdayTaylor #DailyQuordle323
@CNN  @POTUS",FALSE,291,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1601557119865852e3,1601557119865851904,927358350,927358350,ushiebuaras,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"@ushiebuaras Are you looking for a  professional freelancer that can help you with your personal statement, statement of purpose? Look no further.
Kindly click on link below
https://t.co/Kt9Xhu3SNc 

#GoodTuesday #InoueButler #DMDLINEUP2023 #HappyBirthdayTaylor #DailyQuordle323
@CNN  @POTUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:27:46Z,1602671627371700200,1602671627371700224,"I am the future Sticker for Sale by Kminos | Redbubbl
 https://t.co/YN8mdtJPGg
 #matrix #ootd #rain #WeLoveYouJin #rain #clothingbrand #kminos #clothing  #Wordle542 #future #lookgoodfeelgood #next #DMDLINEUP2023 #zero #InoueButler #one #streetwear #kminos #lookgoodfeelgood https://t.co/4Q1m72dWoT",FALSE,273,,,"<a href=""http://kminos.store/"" rel=""nofollow"">Kminos_app</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"I am the future Sticker for Sale by Kminos | Redbubbl
 https://t.co/YN8mdtJPGg
 #matrix #ootd #rain #WeLoveYouJin #rain #clothingbrand #kminos #clothing  #Wordle542 #future #lookgoodfeelgood #next #DMDLINEUP2023 #zero #InoueButler #one #streetwear #kminos #lookgoodfeelgood https://t.co/4Q1m72dWoT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:26:56Z,1602671415232237600,1602671415232237568,"@UgochukwuCFR Are you looking for a  professional freelancer that can help you with your personal statement, statement of purpose? Look no further.
Kindly click on link below
https://t.co/Kt9Xhu3SNc 

#GoodTuesday #InoueButler #DMDLINEUP2023 #HappyBirthdayTaylor #DailyQuordle323
@CNN  @POTUS",FALSE,292,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1594618186015854600,1594618186015854594,717199400,717199400,UgochukwuCFR,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"@UgochukwuCFR Are you looking for a  professional freelancer that can help you with your personal statement, statement of purpose? Look no further.
Kindly click on link below
https://t.co/Kt9Xhu3SNc 

#GoodTuesday #InoueButler #DMDLINEUP2023 #HappyBirthdayTaylor #DailyQuordle323
@CNN  @POTUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:25:26Z,1602671037266763800,1602671037266763777,"122, here we go.... #InoueButler https://t.co/1sMtXMRM1f",FALSE,32,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,1602632727844356e3,1602632727844356096,,"122, here we go.... #InoueButler https://t.co/1sMtXMRM1f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:24:44Z,1602670861223338e3,1602670861223337984,"@temabef Are you looking for a  professional freelancer that can help you with your personal statement, statement of purpose? Look no further.
Kindly click on link below
https://t.co/Kt9Xhu3SNc 

#GoodTuesday #InoueButler #DMDLINEUP2023 #HappyBirthdayTaylor #DailyQuordle323
@CNN  @POTUS",FALSE,287,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1601907155078156300,1601907155078156291,943517772,943517772,temabef,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"@temabef Are you looking for a  professional freelancer that can help you with your personal statement, statement of purpose? Look no further.
Kindly click on link below
https://t.co/Kt9Xhu3SNc 

#GoodTuesday #InoueButler #DMDLINEUP2023 #HappyBirthdayTaylor #DailyQuordle323
@CNN  @POTUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:21:10Z,1602669964867018800,1602669964867018755,"@charles_watts Are you looking for a  professional freelancer that can help you with your personal statement, statement of purpose? Look no further.
Kindly click on link below
https://t.co/Kt9Xhu3SNc 

#GoodTuesday #InoueButler #DMDLINEUP2023 #HappyBirthdayTaylor #DailyQuordle323
@CNN  @POTUS",FALSE,293,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1598024850571989e3,1598024850571989000,305734622,305734622,charles_watts,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"@charles_watts Are you looking for a  professional freelancer that can help you with your personal statement, statement of purpose? Look no further.
Kindly click on link below
https://t.co/Kt9Xhu3SNc 

#GoodTuesday #InoueButler #DMDLINEUP2023 #HappyBirthdayTaylor #DailyQuordle323
@CNN  @POTUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:19:41Z,1602669591028809700,1602669591028809728,"My pound-for-pound top 10 list in boxing ~ (December 2022) 🥊

#InoueButler #Boxing https://t.co/SU7hLMX81I",FALSE,82,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,6,FALSE,FALSE,FALSE,en,NA,NA,,"My pound-for-pound top 10 list in boxing ~ (December 2022) 🥊

#InoueButler #Boxing https://t.co/SU7hLMX81I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:19:31Z,1602669551006716e3,1602669551006715904,"@georgiedent @GIWLANU @JuliaGillard @shellkryan Are you looking for a  professional freelancer that can help you with your personal statement, statement of purpose? Look no further.
Kindly click on link below
https://t.co/Kt9Xhu3SNc 

#GoodTuesday #InoueButler #DMDLINEUP2023 #HappyBirthdayTaylor #DailyQuordle323
@CNN  @POTUS",FALSE,326,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1598477562908672e3,1598477562908672000,20565970,20565970,georgiedent,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"@georgiedent @GIWLANU @JuliaGillard @shellkryan Are you looking for a  professional freelancer that can help you with your personal statement, statement of purpose? Look no further.
Kindly click on link below
https://t.co/Kt9Xhu3SNc 

#GoodTuesday #InoueButler #DMDLINEUP2023 #HappyBirthdayTaylor #DailyQuordle323
@CNN  @POTUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13T09:19:25Z,1602669523039096800,1602669523039096833,"Naoya Inoue becomes undisputed Bantamweight champion with Round 11 stoppage of Paul Butler 

#Boxing #InoueButler

https://t.co/GhwJXUKSIM",FALSE,138,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,2,FALSE,FALSE,FALSE,en,NA,NA,,"Naoya Inoue becomes undisputed Bantamweight champion with Round 11 stoppage of Paul Butler 

#Boxing #InoueButler

https://t.co/GhwJXUKSIM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T11:58:22Z,1602347136015863800,1602347136015863809,"🔥 Our good friend, @1PaulButler, is ready to take on 'The Monster' Naoya Inoue.

And while he goes in a huge underdog, we believe he has the boxing skills to silence the Japanese crowd!

⚖️ Naoya Inoue 🇯🇵 117.75 lbs
⚖️ Paul Butler 🇬🇧 118 lbs

#InoueButler | #Japan | #England https://t.co/6WV3cL2dFw",FALSE,275,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,17,FALSE,FALSE,FALSE,en,NA,NA,,"🔥 Our good friend, @1PaulButler, is ready to take on 'The Monster' Naoya Inoue.

And while he goes in a huge underdog, we believe he has the boxing skills to silence the Japanese crowd!

⚖️ Naoya Inoue 🇯🇵 117.75 lbs
⚖️ Paul Butler 🇬🇧 118 lbs

#InoueButler | #Japan | #England https://t.co/6WV3cL2dFw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T11:48:29Z,1602344652501311500,1602344652501311495,Are we going to see Paul Butler do the impossible? #InoueButler,FALSE,63,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,Are we going to see Paul Butler do the impossible? #InoueButler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T11:23:20Z,1602338319576469500,1602338319576469504,Naoya Inoue VS Paul Butler WHO WINS? #InoueButler https://t.co/ywG52xFCbg via @YouTube,FALSE,86,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,TRUE,en,NA,NA,,Naoya Inoue VS Paul Butler WHO WINS? #InoueButler https://t.co/ywG52xFCbg via @YouTube,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T11:21:04Z,1602337751587774500,1602337751587774465,Tempted to take Inoue in round 2 #boxing #InoueButler,FALSE,53,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,Tempted to take Inoue in round 2 #boxing #InoueButler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T11:17:08Z,1602336763078496300,1602336763078496262,"Naoya Inoue vs. Paul Butler odds, predictions, best bets for 2022 boxing fight #InoueButler  https://t.co/mA5QORbkGX",FALSE,116,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Naoya Inoue vs. Paul Butler odds, predictions, best bets for 2022 boxing fight #InoueButler  https://t.co/mA5QORbkGX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T11:16:14Z,1602336536099537e3,1602336536099536898,"With less than 20 hours until the opening bell, grab a look at my #InoueButler preview for the mighty @NYFights #UndisputedBantamweight 

https://t.co/4aYJ8z6SwI",FALSE,161,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,6,FALSE,FALSE,FALSE,en,NA,NA,,"With less than 20 hours until the opening bell, grab a look at my #InoueButler preview for the mighty @NYFights #UndisputedBantamweight 

https://t.co/4aYJ8z6SwI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T11:14:01Z,1602335978710257700,1602335978710257664,"👹 @naoyainoue_410

Inoue returns tomorrow six months after a devastating KO victory against Nonito Donaire 💥

@trboxing | #InoueButler

https://t.co/hPgyxDtcjh",FALSE,159,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,63,419,FALSE,FALSE,FALSE,en,NA,NA,,"👹 @naoyainoue_410

Inoue returns tomorrow six months after a devastating KO victory against Nonito Donaire 💥

@trboxing | #InoueButler

https://t.co/hPgyxDtcjh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T11:06:48Z,1602334159892086800,1602334159892086786,All respect to Butler but I think he'll be eating his Christmas dinner through a straw #InoueButler https://t.co/iwnlfYcWv1,FALSE,99,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,All respect to Butler but I think he'll be eating his Christmas dinner through a straw #InoueButler https://t.co/iwnlfYcWv1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T11:04:40Z,1602333624409489400,1602333624409489408,"In this case, it is similar to what I did for two weeks during the delayed 2020 #Olympics last year, only this time it's for a day and a half and not the sixteen day marathon that comprises the Olympic #Boxing tournament. -#Writing #InoueButler",FALSE,244,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"In this case, it is similar to what I did for two weeks during the delayed 2020 #Olympics last year, only this time it's for a day and a half and not the sixteen day marathon that comprises the Olympic #Boxing tournament. -#Writing #InoueButler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T11:01:50Z,1602332910723498e3,1602332910723497984,Have finalized material to go out later this evening. Will be spending the afternoon resting for what will be a late night/early morning. - #InoueButler #TheBoxingTruth #Boxing,FALSE,176,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,Have finalized material to go out later this evening. Will be spending the afternoon resting for what will be a late night/early morning. - #InoueButler #TheBoxingTruth #Boxing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T10:55:26Z,1602331301440376800,1602331301440376833,"𝗧𝗢𝗞𝗬𝗢 𝗔𝗗𝗥𝗜𝗙𝗧!! 

@elliottgrigg Gives His Thoughts On Paul Butler’s Trip To Tokyo Tomorrow Night Against P4P Star Naoya Inoue ✍️

🔵 Butler’s Game Plan 🧠

🔵 Undisputed Status 🌍

🔵 Fighter’s Form &amp; Event Info 📺

🔗 https://t.co/gzCxEoXjh5

#boxing 🥊 #InoueButler",FALSE,262,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,4,FALSE,FALSE,FALSE,en,NA,NA,,"𝗧𝗢𝗞𝗬𝗢 𝗔𝗗𝗥𝗜𝗙𝗧!! 

@elliottgrigg Gives His Thoughts On Paul Butler’s Trip To Tokyo Tomorrow Night Against P4P Star Naoya Inoue ✍️

🔵 Butler’s Game Plan 🧠

🔵 Undisputed Status 🌍

🔵 Fighter’s Form &amp; Event Info 📺

🔗 https://t.co/gzCxEoXjh5

#boxing 🥊 #InoueButler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T10:48:27Z,1602329540994416600,1602329540994416646,Is Naoya Inoue the next Manny Pacquiao? How Japanese champion compares at same age to pound-for-pound Filipino boxing legend #InoueButler  https://t.co/VMMr58GUo0,FALSE,162,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,Is Naoya Inoue the next Manny Pacquiao? How Japanese champion compares at same age to pound-for-pound Filipino boxing legend #InoueButler  https://t.co/VMMr58GUo0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T10:42:03Z,1602327931627372500,1602327931627372546,"Yasuei Yakushiji vs Wayne McCullough
WBC World Bantamweight Title
Nagoya, Japan        30 July ‘95

FULL FIGHT now on https://t.co/ze5c6ycxH7 - 1990’s

#boxing #boxingfans #boxingclassics
#boxingtwitter #youtubeboxing #InoueButler https://t.co/UfgSpDmebl",FALSE,230,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,2,FALSE,FALSE,FALSE,en,NA,NA,,"Yasuei Yakushiji vs Wayne McCullough
WBC World Bantamweight Title
Nagoya, Japan        30 July ‘95

FULL FIGHT now on https://t.co/ze5c6ycxH7 - 1990’s

#boxing #boxingfans #boxingclassics
#boxingtwitter #youtubeboxing #InoueButler https://t.co/UfgSpDmebl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T10:30:13Z,1602324952874721300,1602324952874721280,"👾 Monster Become Undisputed? 👾

🥊 Inoue 🇯🇵 (23-0-0) vs Butler 🇬🇧 (34-2-0)
📅 Tue 13-Dec
🏟️ Ariake Arena 🇯🇵

#InoueButler on the app:
🥊 News, Stats &amp; Tape
🕚 Local Start Times
📣 Leave Us Your Prediction!

#Boxing https://t.co/nB8GDpd1dL",FALSE,213,,,"<a href=""https://www.radaar.io/"" rel=""nofollow"">RADAAR</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,FALSE,FALSE,en,NA,NA,,"👾 Monster Become Undisputed? 👾

🥊 Inoue 🇯🇵 (23-0-0) vs Butler 🇬🇧 (34-2-0)
📅 Tue 13-Dec
🏟️ Ariake Arena 🇯🇵

#InoueButler on the app:
🥊 News, Stats &amp; Tape
🕚 Local Start Times
📣 Leave Us Your Prediction!

#Boxing https://t.co/nB8GDpd1dL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T10:24:30Z,1602323517529358300,1602323517529358338,"@Morrie1981 gets you ready for the return of the monster tomorrow morning. #InoueButler

https://t.co/TRTUoWlXpw",FALSE,112,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,618138427,618138427,Morrie1981,,,,NA,FALSE,2,1,FALSE,FALSE,FALSE,en,NA,NA,,"@Morrie1981 gets you ready for the return of the monster tomorrow morning. #InoueButler

https://t.co/TRTUoWlXpw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
